id,customer_id,product_id,quantity,unit_price,discount,total,status,order_date
456,1574,30,15,125.04,23.22,1875.6,pending,2024-08-24
457,1749,59,14,631.88,3.64,8846.32,delivered,2023-08-14
458,1714,152,4,911.9,23.91,3647.6,pending,2022-08-09
459,509,106,13,596.1,0,7749.3,shipped,2022-01-21
460,46,10,15,859.56,15.83,12893.4,returned,2024-09-07
461,1919,98,4,66.06,0,264.24,cancelled,2025-03-13
462,1673,175,18,211.16,0,3800.88,delivered,2023-03-01
463,620,200,3,990.22,0,2970.66,shipped,2025-07-11
464,750,114,7,139.28,0,974.96,cancelled,2025-02-03
465,525,153,9,22.28,0,200.52,pending,2025-05-12
466,1615,40,6,892.78,5.58,5356.68,shipped,2024-09-25
467,509,192,12,576.21,0,6914.52,pending,2024-05-06
468,465,154,8,890.6,0,7124.8,shipped,2023-08-05
469,342,125,17,142.11,4.06,2415.87,delivered,2022-05-08
470,815,58,1,583.34,28.02,583.34,returned,2023-02-08
471,605,134,8,53.33,23.28,426.64,pending,2023-07-11
472,1752,167,14,277.82,0,3889.48,shipped,2023-07-26
473,1765,3,6,536.43,3.56,3218.58,shipped,2022-02-19
474,685,136,2,28.67,0,57.34,returned,2024-11-12
475,1707,83,4,806.73,21.73,3226.92,returned,2024-03-06
476,1680,65,1,202.76,26.21,202.76,delivered,2023-09-21
477,359,168,10,701.25,4.7,7012.5,cancelled,2025-05-22
478,1259,170,5,944.19,0,4720.95,returned,2023-11-13
479,252,54,13,976.53,0,12694.89,shipped,2024-09-12
480,509,168,1,701.25,0,701.25,delivered,2024-04-01
481,148,97,1,305.05,0,305.05,delivered,2022-11-15
482,1354,196,10,542.59,0,5425.9,returned,2023-11-18
483,1832,193,2,271.72,1.74,543.44,pending,2025-09-03
484,1357,139,4,43.53,4.99,174.12,returned,2022-05-08
485,817,116,6,208.96,18.91,1253.76,delivered,2022-04-11
486,1467,60,8,774.36,27.05,6194.88,returned,2022-05-20
487,104,140,16,966.17,0,15458.72,pending,2022-03-10
488,1236,2,4,667,0,2668,returned,2023-09-06
489,680,75,16,95.54,0,1528.64,pending,2025-02-01
490,1416,49,14,875.58,0,12258.12,cancelled,2023-09-16
491,176,114,16,139.28,19.16,2228.48,shipped,2022-02-14
492,690,165,12,583.18,0,6998.16,cancelled,2025-08-27
493,1393,5,17,604.81,23.58,10281.77,shipped,2024-01-25
494,1012,52,2,370.49,0,740.98,delivered,2022-01-22
495,1795,72,16,633.89,0,10142.24,returned,2024-10-25
496,977,196,2,542.59,0,1085.18,pending,2024-11-17
497,1446,200,14,990.22,0,13863.08,cancelled,2024-04-19
498,1787,31,8,158.16,0,1265.28,cancelled,2022-03-19
499,1215,188,1,176.18,0,176.18,cancelled,2024-02-21
500,1331,19,14,437.6,15.01,6126.4,pending,2025-08-02
501,623,147,9,214.28,0,1928.52,shipped,2022-07-23
502,783,188,14,176.18,0,2466.52,pending,2022-11-17
503,1960,69,10,409.64,0,4096.4,pending,2025-10-24
504,945,14,5,550.62,0,2753.1,delivered,2022-09-05
505,1052,76,4,948.25,19.44,3793,shipped,2023-05-18
506,435,33,12,253.97,19.14,3047.64,returned,2022-08-21
507,713,128,16,216.83,0,3469.28,shipped,2025-06-08
508,120,11,13,67.82,0,881.66,pending,2025-11-27
509,64,39,17,211.25,0,3591.25,returned,2024-08-01
510,59,50,8,724.2,0,5793.6,returned,2022-09-24
511,1434,127,12,623.12,0,7477.44,delivered,2025-04-20
512,1540,12,8,654.54,0,5236.32,shipped,2023-11-05
513,1170,102,16,573.77,0,9180.32,pending,2022-04-13
514,1207,90,16,592.32,16.01,9477.12,returned,2024-02-20
515,1694,110,4,77.9,0,311.6,delivered,2023-11-10
516,778,159,19,174.14,0,3308.66,cancelled,2025-10-20
517,1734,61,5,968.17,0,4840.85,cancelled,2022-07-15
518,870,43,12,64.03,0,768.36,delivered,2023-12-16
519,1099,195,14,515.75,0,7220.5,returned,2025-12-13
520,1253,46,4,253.15,0,1012.6,pending,2022-02-28
521,649,191,9,778.27,0,7004.43,pending,2024-09-10
522,967,65,10,202.76,0,2027.6,pending,2024-06-16
523,1941,184,8,385.1,27.32,3080.8,shipped,2023-09-15
524,1529,99,15,47.38,25.52,710.7,shipped,2023-05-09
525,881,116,18,208.96,0,3761.28,cancelled,2024-02-03
526,278,71,2,903.42,0,1806.84,cancelled,2023-04-14
527,1726,157,17,83.71,6.9,1423.07,returned,2024-06-16
528,1148,170,8,944.19,0,7553.52,cancelled,2022-07-05
529,1327,177,5,350.23,0,1751.15,delivered,2022-03-15
530,1392,53,6,655.86,0,3935.16,delivered,2023-02-28
531,876,44,16,690.47,0,11047.52,delivered,2025-06-08
532,268,174,6,231.71,0,1390.26,returned,2022-08-08
533,628,56,8,561.69,0,4493.52,shipped,2025-04-12
534,1956,14,1,550.62,0,550.62,cancelled,2024-08-02
535,1200,121,10,963.7,7.28,9637,shipped,2023-03-02
536,932,191,10,778.27,0,7782.7,returned,2024-10-04
537,494,104,13,386.74,4.24,5027.62,shipped,2024-08-25
538,309,123,5,58.49,0,292.45,returned,2023-08-03
539,702,78,17,335.71,0,5707.07,returned,2024-08-08
540,1162,10,1,859.56,13.3,859.56,shipped,2022-06-15
541,974,35,17,645.79,0,10978.43,shipped,2025-01-28
542,227,103,4,661.57,8.38,2646.28,cancelled,2023-02-12
543,1127,180,2,774.95,0,1549.9,cancelled,2024-08-08
544,1793,122,14,816.6,0,11432.4,shipped,2023-05-20
545,345,165,9,583.18,0,5248.62,cancelled,2024-07-19
546,540,155,9,431.01,0,3879.09,cancelled,2025-04-18
547,1745,182,9,718.6,0,6467.4,shipped,2025-12-09
548,588,152,12,911.9,0,10942.8,returned,2023-04-16
549,1899,90,8,592.32,0,4738.56,delivered,2023-08-11
550,1005,73,12,238.38,0,2860.56,delivered,2025-02-05
551,1509,69,10,409.64,0,4096.4,cancelled,2022-07-20
552,1536,199,1,565.45,0,565.45,pending,2024-04-14
553,1290,158,18,150.99,0,2717.82,delivered,2024-12-01
554,1334,130,14,420.65,0,5889.1,delivered,2022-08-06
555,1144,109,17,21.24,4.12,361.08,shipped,2025-02-25
556,504,92,2,52.57,0,105.14,delivered,2025-01-16
557,614,12,13,654.54,0,8509.02,cancelled,2025-12-06
558,78,25,10,219.32,0,2193.2,pending,2022-01-04
559,1405,29,8,717.02,0.83,5736.16,cancelled,2022-07-06
560,763,143,2,59.58,0,119.16,cancelled,2025-11-15
561,34,16,17,846.4,23.81,14388.8,delivered,2023-12-23
562,983,6,1,183.59,0,183.59,shipped,2023-02-27
563,374,33,7,253.97,0,1777.79,delivered,2022-01-17
564,1299,101,2,100.03,0,200.06,returned,2023-09-04
565,1789,185,11,326.55,0,3592.05,delivered,2025-10-21
566,1967,9,2,332.46,0,664.92,returned,2024-01-02
567,1447,188,5,176.18,0,880.9,pending,2024-03-23
568,413,175,18,211.16,8.56,3800.88,cancelled,2025-06-14
569,698,114,7,139.28,0,974.96,shipped,2024-01-14
570,11,195,5,515.75,0,2578.75,pending,2025-02-28
571,700,186,5,627.64,0,3138.2,returned,2025-01-05
572,729,120,8,239.25,12.68,1914,pending,2023-05-14
573,1119,103,12,661.57,0,7938.84,returned,2025-10-23
574,1702,159,13,174.14,6.69,2263.82,pending,2025-07-02
575,1977,177,19,350.23,0,6654.37,pending,2022-07-16
576,1832,75,12,95.54,0,1146.48,shipped,2024-11-17
577,1921,188,1,176.18,0,176.18,pending,2022-06-26
578,1581,135,6,674.59,0,4047.54,pending,2023-03-09
579,102,148,9,72.74,2.77,654.66,delivered,2024-08-28
580,1926,139,10,43.53,0,435.3,pending,2023-06-13
581,1175,142,6,446.08,18.13,2676.48,delivered,2022-01-04
582,412,29,7,717.02,0.56,5019.14,delivered,2025-08-27
583,881,77,19,97.67,28.55,1855.73,returned,2023-02-16
584,1854,46,1,253.15,0,253.15,shipped,2022-02-28
585,247,12,5,654.54,15.63,3272.7,returned,2025-09-22
586,937,124,12,809.49,18.72,9713.88,shipped,2024-07-08
587,245,199,15,565.45,0,8481.75,cancelled,2024-06-02
588,1440,51,2,328.87,15.12,657.74,delivered,2025-05-24
589,195,153,16,22.28,0,356.48,delivered,2024-01-03
590,1632,155,8,431.01,5.96,3448.08,delivered,2024-05-10
591,1610,135,10,674.59,0,6745.9,delivered,2022-05-06
592,1628,123,11,58.49,0,643.39,returned,2025-09-12
593,116,62,3,166.62,0,499.86,shipped,2023-04-19
594,763,146,2,629.33,0,1258.66,returned,2024-11-07
595,1506,199,2,565.45,0,1130.9,shipped,2023-11-08
596,734,59,18,631.88,0,11373.84,returned,2024-06-03
597,1983,175,14,211.16,20.4,2956.24,returned,2025-10-13
598,889,49,11,875.58,0,9631.38,cancelled,2022-06-08
599,1163,94,3,8.03,0,24.09,cancelled,2023-06-08
600,1309,75,15,95.54,0,1433.1,pending,2023-03-14
601,434,23,14,713.25,0,9985.5,cancelled,2024-07-12
602,549,59,7,631.88,0,4423.16,shipped,2022-03-05
603,1765,137,2,358.4,0,716.8,delivered,2023-10-24
604,1327,66,11,397.63,0,4373.93,delivered,2022-04-10
605,523,57,12,141.75,0,1701,shipped,2024-10-04
606,681,179,10,450.55,27.55,4505.5,returned,2022-04-23
607,109,193,8,271.72,12.89,2173.76,cancelled,2022-01-28
608,1596,112,17,393.73,22.18,6693.41,pending,2023-02-06
609,1459,28,4,829.59,19.38,3318.36,cancelled,2023-06-06
610,790,77,8,97.67,4.27,781.36,delivered,2023-11-24
611,1400,182,15,718.6,0,10779,pending,2023-10-28
612,1026,21,19,554.6,0,10537.4,returned,2022-12-21
613,1449,79,3,60.77,17.03,182.31,cancelled,2022-12-18
614,1671,10,9,859.56,0,7736.04,returned,2024-06-20
615,118,195,3,515.75,0,1547.25,pending,2023-03-23
616,1811,184,16,385.1,12.16,6161.6,cancelled,2023-05-24
617,1993,114,9,139.28,0,1253.52,pending,2024-11-04
618,1449,131,13,652.89,0,8487.57,delivered,2023-01-12
619,63,77,11,97.67,17.04,1074.37,pending,2025-07-07
620,452,185,3,326.55,0.72,979.65,cancelled,2025-07-11
621,793,137,1,358.4,24.55,358.4,shipped,2025-06-26
622,122,175,16,211.16,9.89,3378.56,delivered,2024-09-01
623,34,9,13,332.46,0,4321.98,cancelled,2024-09-10
624,663,5,1,604.81,18.36,604.81,returned,2022-01-23
625,1893,173,1,580.62,0,580.62,cancelled,2023-11-26
626,1282,108,6,541.06,13.67,3246.36,delivered,2024-09-20
627,332,157,14,83.71,12.24,1171.94,shipped,2024-09-25
628,552,63,8,560.31,0,4482.48,returned,2023-06-01
629,422,159,1,174.14,24.8,174.14,returned,2025-04-09
630,306,162,6,600.01,9.06,3600.06,shipped,2024-01-17
631,646,195,10,515.75,0,5157.5,delivered,2025-10-17
632,1105,192,18,576.21,0,10371.78,returned,2024-05-17
633,1411,135,1,674.59,27.01,674.59,pending,2022-06-13
634,806,58,8,583.34,23.64,4666.72,delivered,2022-11-17
635,797,88,3,646.25,20.24,1938.75,shipped,2022-06-17
636,885,160,14,574.94,13.13,8049.16,cancelled,2025-02-14
637,20,112,16,393.73,0,6299.68,cancelled,2023-07-21
638,1773,102,7,573.77,0,4016.39,returned,2025-07-22
639,1118,127,9,623.12,0,5608.08,shipped,2024-01-24
640,771,41,19,693.85,0,13183.15,pending,2024-06-15
641,1194,112,11,393.73,25.55,4331.03,returned,2022-06-02
642,1813,164,10,527.51,0,5275.1,shipped,2022-06-19
643,1775,176,14,850.78,0,11910.92,pending,2024-09-01
644,329,119,1,371.17,0,371.17,cancelled,2025-07-18
645,1256,20,1,481.5,8.95,481.5,cancelled,2024-06-08
646,450,9,3,332.46,0,997.38,shipped,2022-11-03
647,252,38,15,458.13,16.82,6871.95,cancelled,2024-11-11
648,824,144,16,247.92,0,3966.72,returned,2025-06-08
649,1753,157,2,83.71,0,167.42,returned,2022-01-17
650,944,162,7,600.01,0,4200.07,delivered,2025-04-14
651,1306,41,16,693.85,0,11101.6,cancelled,2022-10-10
652,661,184,6,385.1,0,2310.6,returned,2025-01-28
653,1435,29,19,717.02,0,13623.38,delivered,2024-01-24
654,1496,183,12,656.46,0,7877.52,delivered,2025-01-23
655,1181,160,16,574.94,0,9199.04,cancelled,2023-11-04
656,1520,49,13,875.58,0,11382.54,shipped,2024-11-12
657,478,106,14,596.1,0,8345.4,delivered,2024-08-19
658,807,151,10,770.69,0,7706.9,shipped,2025-12-01
659,1215,3,1,536.43,21.88,536.43,pending,2022-04-15
660,604,168,9,701.25,0,6311.25,returned,2025-03-21
661,884,162,8,600.01,0,4800.08,delivered,2022-10-19
662,646,6,1,183.59,0,183.59,returned,2022-10-25
663,1594,167,17,277.82,2.08,4722.94,cancelled,2024-02-17
664,788,56,18,561.69,0,10110.42,shipped,2023-12-03
665,1665,101,16,100.03,28.8,1600.48,cancelled,2025-11-27
666,50,80,18,59.51,0,1071.18,returned,2022-05-16
667,778,133,17,298.55,0,5075.35,cancelled,2024-06-28
668,935,97,1,305.05,0,305.05,cancelled,2023-03-07
669,500,178,10,354.22,0,3542.2,returned,2025-04-05
670,327,152,4,911.9,15.31,3647.6,shipped,2024-03-12
671,676,2,11,667,0,7337,pending,2022-11-01
672,1074,43,18,64.03,0,1152.54,cancelled,2025-10-03
673,468,172,2,95.98,0,191.96,delivered,2023-03-21
674,1374,120,16,239.25,18.76,3828,cancelled,2024-03-20
675,2000,35,13,645.79,0,8395.27,cancelled,2022-12-23
676,130,69,1,409.64,14.07,409.64,pending,2025-02-26
677,134,32,3,244.09,0,732.27,delivered,2025-11-11
678,1819,197,17,822.64,8.05,13984.88,shipped,2022-08-25
679,880,108,16,541.06,0,8656.96,pending,2025-01-06
680,344,142,14,446.08,0,6245.12,delivered,2023-02-26
681,307,21,8,554.6,27.29,4436.8,delivered,2025-06-17
682,1567,75,7,95.54,27.38,668.78,shipped,2025-08-04
683,148,36,11,406.43,9.44,4470.73,delivered,2022-12-21
684,468,89,8,968.98,0,7751.84,returned,2024-11-13
685,259,84,1,903.84,0,903.84,pending,2024-08-23
686,517,140,8,966.17,0,7729.36,returned,2025-06-16
687,42,199,4,565.45,0,2261.8,delivered,2025-04-26
688,503,88,11,646.25,0,7108.75,shipped,2024-06-19
689,891,185,6,326.55,8.31,1959.3,delivered,2022-10-01
690,1495,91,12,916.22,22.8,10994.64,cancelled,2024-06-14
691,1093,164,8,527.51,2.29,4220.08,delivered,2022-08-19
692,1706,164,19,527.51,0,10022.69,delivered,2023-04-08
693,899,79,9,60.77,0,546.93,pending,2024-01-14
694,865,69,18,409.64,0,7373.52,delivered,2025-11-14
695,730,112,18,393.73,0,7087.14,shipped,2023-08-08
696,114,2,4,667,0,2668,pending,2022-03-08
697,276,186,5,627.64,0,3138.2,returned,2022-03-19
698,913,117,6,660.46,0,3962.76,shipped,2025-09-14
699,653,117,12,660.46,0,7925.52,cancelled,2025-01-26
700,1564,112,1,393.73,24.49,393.73,pending,2023-11-07
701,1174,199,8,565.45,0,4523.6,delivered,2023-12-02
702,1061,34,16,827.62,12.21,13241.92,returned,2022-08-13
703,608,157,16,83.71,0,1339.36,cancelled,2025-09-14
704,1768,48,15,184.21,0,2763.15,pending,2022-01-15
705,552,198,14,380.95,0,5333.3,pending,2024-07-24
706,1854,64,2,663.35,0,1326.7,returned,2024-05-19
707,1507,199,15,565.45,0,8481.75,delivered,2024-09-10
708,1704,148,16,72.74,25.58,1163.84,pending,2024-01-13
709,66,55,13,112.9,0,1467.7,delivered,2022-06-10
710,722,146,18,629.33,0,11327.94,pending,2025-06-03
711,1643,99,12,47.38,0,568.56,returned,2024-08-03
712,487,162,1,600.01,1.66,600.01,returned,2025-12-18
713,45,100,2,779.66,0,1559.32,pending,2022-04-09
714,376,43,15,64.03,9.52,960.45,cancelled,2025-09-07
715,209,91,17,916.22,0,15575.74,pending,2024-06-26
716,1878,25,5,219.32,3.47,1096.6,returned,2024-07-23
717,1161,128,16,216.83,19.24,3469.28,returned,2023-11-23
718,261,17,15,122.61,0,1839.15,shipped,2022-06-23
719,1145,199,7,565.45,0,3958.15,returned,2022-03-12
720,513,42,17,874.09,0,14859.53,returned,2022-05-08
721,1338,91,19,916.22,0,17408.18,shipped,2025-06-09
722,277,66,2,397.63,0,795.26,shipped,2023-09-12
723,58,7,5,669.43,17.78,3347.15,cancelled,2025-10-20
724,1677,32,3,244.09,1.21,732.27,cancelled,2024-11-15
725,282,127,16,623.12,27.33,9969.92,pending,2025-07-28
726,392,145,7,593.41,17.47,4153.87,delivered,2023-05-03
727,119,181,14,824.33,0,11540.62,delivered,2025-08-01
728,953,106,14,596.1,0,8345.4,cancelled,2025-03-16
729,1720,117,3,660.46,0,1981.38,pending,2024-04-15
730,1671,30,19,125.04,0,2375.76,cancelled,2022-11-12
731,1912,162,9,600.01,0,5400.09,shipped,2022-10-01
732,1859,191,13,778.27,8.8,10117.51,shipped,2023-07-04
733,1886,17,1,122.61,0,122.61,shipped,2025-12-21
734,738,93,18,750.35,0,13506.3,shipped,2023-07-10
735,1569,18,14,83.56,7.11,1169.84,delivered,2025-07-14
736,1020,35,13,645.79,0,8395.27,cancelled,2025-05-06
737,383,192,9,576.21,20.99,5185.89,pending,2023-03-21
738,493,15,9,825.2,0,7426.8,pending,2023-06-21
739,828,41,3,693.85,19.12,2081.55,cancelled,2022-03-18
740,1512,177,4,350.23,25.28,1400.92,returned,2022-05-08
741,1600,73,19,238.38,0.78,4529.22,returned,2024-04-17
742,1299,47,3,645.14,0,1935.42,delivered,2023-09-07
743,1259,159,3,174.14,0,522.42,delivered,2022-08-01
744,154,149,6,515.34,26.99,3092.04,pending,2025-06-06
745,623,67,14,692.69,22.74,9697.66,delivered,2022-05-01
746,546,123,3,58.49,0,175.47,delivered,2022-05-21
747,1331,16,4,846.4,0,3385.6,cancelled,2025-10-01
748,1599,92,2,52.57,0,105.14,cancelled,2023-09-09
749,1612,119,9,371.17,0,3340.53,returned,2024-05-28
750,259,184,16,385.1,0,6161.6,cancelled,2023-01-24
751,1363,3,5,536.43,28.34,2682.15,pending,2022-11-28
752,213,78,10,335.71,0,3357.1,returned,2025-01-17
753,790,6,16,183.59,0,2937.44,delivered,2022-07-18
754,1106,95,15,988.58,4.31,14828.7,shipped,2022-01-06
755,675,119,10,371.17,0,3711.7,pending,2024-01-24
756,1164,159,6,174.14,0,1044.84,pending,2023-06-07
757,1402,66,2,397.63,27.09,795.26,pending,2023-11-12
758,1752,62,3,166.62,0,499.86,cancelled,2025-03-25
759,156,77,18,97.67,12.04,1758.06,returned,2025-01-16
760,246,25,13,219.32,0,2851.16,pending,2022-05-11
761,164,184,1,385.1,3.2,385.1,shipped,2024-05-13
762,796,20,8,481.5,3.08,3852,shipped,2024-02-04
763,1473,124,9,809.49,0,7285.41,delivered,2023-04-09
764,414,80,19,59.51,26.83,1130.69,shipped,2024-07-11
765,1471,44,17,690.47,18.83,11737.99,cancelled,2024-10-25
766,1643,162,9,600.01,0,5400.09,shipped,2024-03-07
767,1601,43,8,64.03,0,512.24,pending,2023-04-15
768,323,20,16,481.5,28.15,7704,cancelled,2024-11-03
769,679,15,11,825.2,0,9077.2,shipped,2024-07-09
770,444,189,5,492.26,0,2461.3,cancelled,2025-10-09
771,1043,29,4,717.02,0,2868.08,pending,2025-11-14
772,1804,155,7,431.01,2.3,3017.07,delivered,2023-01-10
773,4,149,14,515.34,22.88,7214.76,pending,2025-05-25
774,70,120,2,239.25,14.99,478.5,delivered,2025-10-26
775,1987,23,17,713.25,0,12125.25,pending,2022-01-10
776,161,69,17,409.64,8.24,6963.88,pending,2023-08-01
777,306,64,10,663.35,2.3,6633.5,cancelled,2025-09-26
778,642,172,19,95.98,8.8,1823.62,cancelled,2024-09-25
779,1966,65,18,202.76,22.51,3649.68,cancelled,2023-06-17
780,735,70,18,100.2,0,1803.6,pending,2023-06-09
781,1777,53,13,655.86,26.42,8526.18,pending,2024-06-27
782,405,4,12,943.2,0,11318.4,cancelled,2025-04-19
783,634,200,1,990.22,0,990.22,cancelled,2025-10-26
784,375,198,16,380.95,8.47,6095.2,cancelled,2024-03-25
785,1418,10,13,859.56,13.34,11174.28,cancelled,2022-01-10
786,376,92,1,52.57,20.74,52.57,delivered,2022-10-12
787,1576,178,14,354.22,0,4959.08,delivered,2025-10-04
788,843,85,19,378.98,0,7200.62,shipped,2024-11-04
789,1924,145,9,593.41,0,5340.69,cancelled,2025-10-23
790,558,87,18,600.01,0,10800.18,cancelled,2023-02-15
791,302,137,12,358.4,0,4300.8,cancelled,2025-08-10
792,381,43,12,64.03,15.21,768.36,delivered,2023-09-13
793,328,44,17,690.47,0,11737.99,cancelled,2024-02-13
794,1925,55,14,112.9,0,1580.6,returned,2023-06-19
795,1555,180,1,774.95,0,774.95,delivered,2025-02-24
796,404,124,13,809.49,0,10523.37,pending,2022-02-22
797,192,123,17,58.49,0,994.33,returned,2023-04-04
798,1348,102,2,573.77,0,1147.54,shipped,2023-08-07
799,1114,100,15,779.66,0,11694.9,cancelled,2025-04-01
800,876,1,15,932.66,0,13989.9,pending,2022-08-23
801,62,25,2,219.32,0,438.64,cancelled,2025-05-17
802,24,31,4,158.16,0,632.64,shipped,2024-11-16
803,1495,99,17,47.38,0,805.46,shipped,2025-01-24
804,1877,33,18,253.97,25.04,4571.46,pending,2023-12-19
805,555,88,10,646.25,11.15,6462.5,pending,2025-01-14
806,1052,47,1,645.14,26.4,645.14,shipped,2023-06-15
807,721,70,14,100.2,0,1402.8,cancelled,2023-04-08
808,1052,23,13,713.25,0,9272.25,cancelled,2023-02-18
809,1892,96,1,697.43,27.57,697.43,pending,2024-10-25
810,205,63,9,560.31,0,5042.79,delivered,2025-05-12
811,1870,91,16,916.22,13.03,14659.52,pending,2023-03-09
812,733,33,14,253.97,13.29,3555.58,delivered,2022-04-07
813,520,43,1,64.03,0,64.03,delivered,2024-11-16
814,904,98,9,66.06,0,594.54,returned,2025-10-17
815,689,46,19,253.15,7.33,4809.85,returned,2022-12-15
816,354,33,7,253.97,0,1777.79,delivered,2023-08-01
817,780,99,8,47.38,0,379.04,pending,2023-03-05
818,1903,112,14,393.73,20.32,5512.22,cancelled,2023-10-15
819,1041,160,8,574.94,20.61,4599.52,pending,2023-12-04
820,840,130,2,420.65,0,841.3,pending,2023-03-15
821,1196,11,2,67.82,0,135.64,cancelled,2023-01-25
822,1360,41,12,693.85,0,8326.2,pending,2022-03-03
823,1158,41,16,693.85,0,11101.6,delivered,2023-01-04
824,1669,48,3,184.21,0,552.63,shipped,2023-12-17
825,55,71,6,903.42,0,5420.52,delivered,2023-08-19
826,204,15,19,825.2,0,15678.8,returned,2025-05-13
827,317,133,1,298.55,0,298.55,delivered,2025-06-26
828,1132,165,4,583.18,19.34,2332.72,pending,2023-10-01
829,164,197,15,822.64,0,12339.6,returned,2022-09-07
830,1641,179,9,450.55,21.25,4054.95,returned,2022-11-25
831,1602,194,16,510.14,0,8162.24,returned,2025-07-18
832,1873,23,1,713.25,0,713.25,returned,2025-08-28
833,364,106,9,596.1,0,5364.9,returned,2022-07-21
834,1850,93,9,750.35,0,6753.15,pending,2023-10-03
835,1941,158,5,150.99,0,754.95,pending,2022-12-08
836,588,152,17,911.9,0,15502.3,delivered,2022-09-02
837,889,173,16,580.62,0,9289.92,pending,2025-06-18
838,1819,59,12,631.88,0,7582.56,returned,2024-03-14
839,1195,51,9,328.87,0,2959.83,cancelled,2024-09-19
840,567,81,1,637.31,0,637.31,delivered,2023-06-09
841,693,152,4,911.9,24.33,3647.6,delivered,2024-06-19
842,1063,188,9,176.18,0,1585.62,delivered,2023-09-28
843,1410,46,5,253.15,0,1265.75,pending,2025-02-13
844,977,105,14,317.66,2.35,4447.24,cancelled,2023-12-13
845,200,22,18,119.41,14.12,2149.38,shipped,2025-11-18
846,395,17,3,122.61,0,367.83,returned,2025-04-04
847,746,60,19,774.36,0,14712.84,delivered,2023-03-24
848,858,86,18,789.99,0,14219.82,delivered,2022-06-20
849,1230,133,12,298.55,0,3582.6,pending,2022-02-24
850,672,73,18,238.38,0,4290.84,shipped,2022-12-08
851,104,143,9,59.58,0,536.22,shipped,2023-11-13
852,1584,112,7,393.73,0,2756.11,delivered,2024-02-10
853,1273,44,10,690.47,0,6904.7,cancelled,2023-02-24
854,338,92,4,52.57,0,210.28,delivered,2025-09-02
855,128,106,9,596.1,24.76,5364.9,shipped,2025-01-28
856,242,41,11,693.85,0,7632.35,delivered,2024-11-15
857,1065,104,7,386.74,0,2707.18,pending,2023-06-24
858,936,20,7,481.5,0,3370.5,cancelled,2023-12-11
859,936,185,3,326.55,0,979.65,delivered,2025-10-09
860,916,161,10,81.95,0,819.5,shipped,2024-09-13
861,1675,25,7,219.32,21.8,1535.24,pending,2022-12-23
862,811,138,16,557.12,0,8913.92,delivered,2023-03-27
863,934,54,4,976.53,0,3906.12,shipped,2024-08-16
864,1311,132,6,173.13,0,1038.78,returned,2023-08-02
865,931,23,11,713.25,0,7845.75,delivered,2022-05-17
866,109,11,3,67.82,0,203.46,shipped,2022-10-10
867,1929,8,15,581.03,0,8715.45,shipped,2023-06-17
868,1521,112,7,393.73,0,2756.11,pending,2024-08-18
869,1058,107,15,829.1,0,12436.5,delivered,2023-04-04
